taxID,superkingdom,kingdom,subkingdom,superphylum,phylum,subphylum,infraphylum,superclass,class,subclass,infraclass,cohort,subcohort,superorder,order,suborder,infraorder,parvorder,superfamily,family,subfamily,tribe,subtribe,genus,subgenus,section,subsection,series,subseries,species_group,species_subgroup,species,forma_specialis,subspecies,varietas,subvariety,forma,serogroup,serotype,strain,isolate
20,Bacteria,Kin_of_Pseudomonadota,sbKin_of_Pseudomonadota,spPhy_of_Pseudomonadota,Pseudomonadota,sbPhy_of_Alphaproteobacteria,inPhy_of_Alphaproteobacteria,spCla_of_Alphaproteobacteria,Alphaproteobacteria,sbCla_of_Caulobacterales,inCla_of_Caulobacterales,Coh_of_Caulobacterales,sbCoh_of_Caulobacterales,spOrd_of_Caulobacterales,Caulobacterales,sbOrd_of_Caulobacteraceae,inOrd_of_Caulobacteraceae,prOrd_of_Caulobacteraceae,spFam_of_Caulobacteraceae,Caulobacteraceae,sbFam_of_Phenylobacterium,Tri_of_Phenylobacterium,sbTri_of_Phenylobacterium,Phenylobacterium,sbGen_in_Phenylobacterium,Sec_in_Phenylobacterium,sbSec_in_Phenylobacterium,Ser_in_Phenylobacterium,sbSer_in_Phenylobacterium,Sgr_in_Phenylobacterium,sbSgr_in_Phenylobacterium,Spe_in_Phenylobacterium,Fsp_in_Phenylobacterium,sbSpe_in_Phenylobacterium,Var_in_Phenylobacterium,sbVar_in_Phenylobacterium,For_in_Phenylobacterium,Srg_in_Phenylobacterium,Srt_in_Phenylobacterium,Str_in_Phenylobacterium,Iso_in_Phenylobacterium
426106,Eukaryota,Viridiplantae,sbKin_of_Streptophyta,spPhy_of_Streptophyta,Streptophyta,Streptophytina,inPhy_of_Embryophyta,spCla_Embryophyta,Magnoliopsida,sbCla_eudicotyledons,inCla_Gunneridae,Coh_Pentapetalae,sbCoh_of_asterids,spOrd_asterids,Lamiales,sbOrd_of_Oleaceae,inOrd_of_Oleaceae,prOrd_of_Oleaceae,spFam_of_Oleaceae,Oleaceae,sbFam_of_Oleeae,Oleeae,sbTri_in_Oleeae,Gen_in_Oleeae,sbGen_in_Oleeae,Sec_in_Oleeae,sbSec_in_Oleeae,Ser_in_Oleeae,sbSer_in_Oleeae,Sgr_in_Oleeae,sbSgr_in_Oleeae,Spe_in_Oleeae,Fsp_in_Oleeae,sbSpe_in_Oleeae,Var_in_Oleeae,sbVar_in_Oleeae,For_in_Oleeae,Srg_in_Oleeae,Srt_in_Oleeae,Str_in_Oleeae,Iso_in_Oleeae
10,Bacteria,Kin_of_Pseudomonadota,sbKin_of_Pseudomonadota,spPhy_of_Pseudomonadota,Pseudomonadota,sbPhy_of_Gammaproteobacteria,inPhy_of_Gammaproteobacteria,spCla_of_Gammaproteobacteria,Gammaproteobacteria,sbCla_of_Cellvibrionales,inCla_of_Cellvibrionales,Coh_of_Cellvibrionales,sbCoh_of_Cellvibrionales,spOrd_of_Cellvibrionales,Cellvibrionales,sbOrd_of_Cellvibrionaceae,inOrd_of_Cellvibrionaceae,prOrd_of_Cellvibrionaceae,spFam_of_Cellvibrionaceae,Cellvibrionaceae,sbFam_of_Cellvibrio,Tri_of_Cellvibrio,sbTri_of_Cellvibrio,Cellvibrio,sbGen_in_Cellvibrio,Sec_in_Cellvibrio,sbSec_in_Cellvibrio,Ser_in_Cellvibrio,sbSer_in_Cellvibrio,Sgr_in_Cellvibrio,sbSgr_in_Cellvibrio,Spe_in_Cellvibrio,Fsp_in_Cellvibrio,sbSpe_in_Cellvibrio,Var_in_Cellvibrio,sbVar_in_Cellvibrio,For_in_Cellvibrio,Srg_in_Cellvibrio,Srt_in_Cellvibrio,Str_in_Cellvibrio,Iso_in_Cellvibrio
31,Bacteria,Kin_of_Pseudomonadota,sbKin_of_Pseudomonadota,spPhy_of_Pseudomonadota,Pseudomonadota,delta/epsilon subdivisions,inPhy_of_Deltaproteobacteria,spCla_of_Deltaproteobacteria,Deltaproteobacteria,sbCla_of_Myxococcales,inCla_of_Myxococcales,Coh_of_Myxococcales,sbCoh_of_Myxococcales,spOrd_of_Myxococcales,Myxococcales,Cystobacterineae,inOrd_of_Myxococcaceae,prOrd_of_Myxococcaceae,spFam_of_Myxococcaceae,Myxococcaceae,sbFam_in_Myxococcaceae,Tri_in_Myxococcaceae,sbTri_in_Myxococcaceae,Gen_in_Myxococcaceae,sbGen_in_Myxococcaceae,Sec_in_Myxococcaceae,sbSec_in_Myxococcaceae,Ser_in_Myxococcaceae,sbSer_in_Myxococcaceae,Sgr_in_Myxococcaceae,sbSgr_in_Myxococcaceae,Spe_in_Myxococcaceae,Fsp_in_Myxococcaceae,sbSpe_in_Myxococcaceae,Var_in_Myxococcaceae,sbVar_in_Myxococcaceae,For_in_Myxococcaceae,Srg_in_Myxococcaceae,Srt_in_Myxococcaceae,Str_in_Myxococcaceae,Iso_in_Myxococcaceae
113,Bacteria,Kin_PVC group,sbKin_of_Planctomycetota,spPhy_of_Planctomycetota,Planctomycetota,sbPhy_of_Planctomycetia,inPhy_of_Planctomycetia,spCla_of_Planctomycetia,Planctomycetia,sbCla_of_Gemmatales,inCla_of_Gemmatales,Coh_of_Gemmatales,sbCoh_of_Gemmatales,spOrd_of_Gemmatales,Gemmatales,sbOrd_of_Gemmataceae,inOrd_of_Gemmataceae,prOrd_of_Gemmataceae,spFam_of_Gemmataceae,Gemmataceae,sbFam_of_Gemmata,Tri_of_Gemmata,sbTri_of_Gemmata,Gemmata,sbGen_in_Gemmata,Sec_in_Gemmata,sbSec_in_Gemmata,Ser_in_Gemmata,sbSer_in_Gemmata,Sgr_in_Gemmata,sbSgr_in_Gemmata,Spe_in_Gemmata,Fsp_in_Gemmata,sbSpe_in_Gemmata,Var_in_Gemmata,sbVar_in_Gemmata,For_in_Gemmata,Srg_in_Gemmata,Srt_in_Gemmata,Str_in_Gemmata,Iso_in_Gemmata
1343556,Bacteria,Kin_Terrabacteria group,sbKin_of_Bacillota,spPhy_of_Bacillota,Bacillota,sbPhy_of_Bacilli,inPhy_of_Bacilli,spCla_of_Bacilli,Bacilli,sbCla_of_Bacillales,inCla_of_Bacillales,Coh_of_Bacillales,sbCoh_of_Bacillales,spOrd_of_Bacillales,Bacillales,sbOrd_of_Thermoactinomycetaceae,inOrd_of_Thermoactinomycetaceae,prOrd_of_Thermoactinomycetaceae,spFam_of_Thermoactinomycetaceae,Thermoactinomycetaceae,sbFam_of_Hazenella,Tri_of_Hazenella,sbTri_of_Hazenella,Hazenella,sbGen_in_Hazenella,Sec_in_Hazenella,sbSec_in_Hazenella,Ser_in_Hazenella,sbSer_in_Hazenella,Sgr_in_Hazenella,sbSgr_in_Hazenella,Spe_in_Hazenella,Fsp_in_Hazenella,sbSpe_in_Hazenella,Var_in_Hazenella,sbVar_in_Hazenella,For_in_Hazenella,Srg_in_Hazenella,Srt_in_Hazenella,Str_in_Hazenella,Iso_in_Hazenella
2654248,Bacteria,Kin_of_Pseudomonadota,sbKin_of_Pseudomonadota,spPhy_of_Pseudomonadota,Pseudomonadota,sbPhy_of_Alphaproteobacteria,inPhy_of_Alphaproteobacteria,spCla_of_Alphaproteobacteria,Alphaproteobacteria,sbCla_of_Hyphomicrobiales,inCla_of_Hyphomicrobiales,Coh_of_Hyphomicrobiales,sbCoh_of_Hyphomicrobiales,spOrd_of_Hyphomicrobiales,Hyphomicrobiales,sbOrd_of_Phyllobacteriaceae,inOrd_of_Phyllobacteriaceae,prOrd_of_Phyllobacteriaceae,spFam_of_Phyllobacteriaceae,Phyllobacteriaceae,sbFam_of_Mesorhizobium,Tri_of_Mesorhizobium,sbTri_of_Mesorhizobium,Mesorhizobium,sbGen_unclassified Mesorhizobium,Sec_of_Mesorhizobium sp. INR15,sbSec_of_Mesorhizobium sp. INR15,Ser_of_Mesorhizobium sp. INR15,sbSer_of_Mesorhizobium sp. INR15,Sgr_of_Mesorhizobium sp. INR15,sbSgr_of_Mesorhizobium sp. INR15,Mesorhizobium sp. INR15,Fsp_in_Mesorhizobium sp. INR15,sbSpe_in_Mesorhizobium sp. INR15,Var_in_Mesorhizobium sp. INR15,sbVar_in_Mesorhizobium sp. INR15,For_in_Mesorhizobium sp. INR15,Srg_in_Mesorhizobium sp. INR15,Srt_in_Mesorhizobium sp. INR15,Str_in_Mesorhizobium sp. INR15,Iso_in_Mesorhizobium sp. INR15
35,Bacteria,Kin_of_Pseudomonadota,sbKin_of_Pseudomonadota,spPhy_of_Pseudomonadota,Pseudomonadota,delta/epsilon subdivisions,inPhy_of_Deltaproteobacteria,spCla_of_Deltaproteobacteria,Deltaproteobacteria,sbCla_of_Myxococcales,inCla_of_Myxococcales,Coh_of_Myxococcales,sbCoh_of_Myxococcales,spOrd_of_Myxococcales,Myxococcales,Cystobacterineae,inOrd_of_Myxococcaceae,prOrd_of_Myxococcaceae,spFam_of_Myxococcaceae,Myxococcaceae,sbFam_of_Corallococcus,Tri_of_Corallococcus,sbTri_of_Corallococcus,Corallococcus,sbGen_of_Corallococcus macrosporus,Sec_of_Corallococcus macrosporus,sbSec_of_Corallococcus macrosporus,Ser_of_Corallococcus macrosporus,sbSer_of_Corallococcus macrosporus,Sgr_of_Corallococcus macrosporus,sbSgr_of_Corallococcus macrosporus,Corallococcus macrosporus,Fsp_in_Corallococcus macrosporus,sbSpe_in_Corallococcus macrosporus,Var_in_Corallococcus macrosporus,sbVar_in_Corallococcus macrosporus,For_in_Corallococcus macrosporus,Srg_in_Corallococcus macrosporus,Srt_in_Corallococcus macrosporus,Str_in_Corallococcus macrosporus,Iso_in_Corallococcus macrosporus
11,Bacteria,Kin_Terrabacteria group,sbKin_of_Actinomycetota,spPhy_of_Actinomycetota,Actinomycetota,sbPhy_of_Actinomycetes,inPhy_of_Actinomycetes,spCla_of_Actinomycetes,Actinomycetes,sbCla_of_Micrococcales,inCla_of_Micrococcales,Coh_of_Micrococcales,sbCoh_of_Micrococcales,spOrd_of_Micrococcales,Micrococcales,sbOrd_of_Cellulomonadaceae,inOrd_of_Cellulomonadaceae,prOrd_of_Cellulomonadaceae,spFam_of_Cellulomonadaceae,Cellulomonadaceae,sbFam_of_Cellulomonas,Tri_of_Cellulomonas,sbTri_of_Cellulomonas,Cellulomonas,sbGen_of_Cellulomonas gilvus,Sec_of_Cellulomonas gilvus,sbSec_of_Cellulomonas gilvus,Ser_of_Cellulomonas gilvus,sbSer_of_Cellulomonas gilvus,Sgr_of_Cellulomonas gilvus,sbSgr_of_Cellulomonas gilvus,Cellulomonas gilvus,Fsp_in_Cellulomonas gilvus,sbSpe_in_Cellulomonas gilvus,Var_in_Cellulomonas gilvus,sbVar_in_Cellulomonas gilvus,For_in_Cellulomonas gilvus,Srg_in_Cellulomonas gilvus,Srt_in_Cellulomonas gilvus,Str_in_Cellulomonas gilvus,Iso_in_Cellulomonas gilvus
48,Bacteria,Kin_of_Pseudomonadota,sbKin_of_Pseudomonadota,spPhy_of_Pseudomonadota,Pseudomonadota,delta/epsilon subdivisions,inPhy_of_Deltaproteobacteria,spCla_of_Deltaproteobacteria,Deltaproteobacteria,sbCla_of_Myxococcales,inCla_of_Myxococcales,Coh_of_Myxococcales,sbCoh_of_Myxococcales,spOrd_of_Myxococcales,Myxococcales,Cystobacterineae,inOrd_of_Archangiaceae,prOrd_of_Archangiaceae,spFam_of_Archangiaceae,Archangiaceae,sbFam_of_Archangium,Tri_of_Archangium,sbTri_of_Archangium,Archangium,sbGen_of_Archangium gephyra,Sec_of_Archangium gephyra,sbSec_of_Archangium gephyra,Ser_of_Archangium gephyra,sbSer_of_Archangium gephyra,Sgr_of_Archangium gephyra,sbSgr_of_Archangium gephyra,Archangium gephyra,Fsp_in_Archangium gephyra,sbSpe_in_Archangium gephyra,Var_in_Archangium gephyra,sbVar_in_Archangium gephyra,For_in_Archangium gephyra,Srg_in_Archangium gephyra,Srt_in_Archangium gephyra,Str_in_Archangium gephyra,Iso_in_Archangium gephyra
107,Bacteria,Kin_FCB group,sbKin_Bacteroidetes/Chlorobi group,spPhy_of_Bacteroidota,Bacteroidota,sbPhy_of_Cytophagia,inPhy_of_Cytophagia,spCla_of_Cytophagia,Cytophagia,sbCla_of_Cytophagales,inCla_of_Cytophagales,Coh_of_Cytophagales,sbCoh_of_Cytophagales,spOrd_of_Cytophagales,Cytophagales,sbOrd_of_Cytophagaceae,inOrd_of_Cytophagaceae,prOrd_of_Cytophagaceae,spFam_of_Cytophagaceae,Cytophagaceae,sbFam_of_Spirosoma,Tri_of_Spirosoma,sbTri_of_Spirosoma,Spirosoma,sbGen_in_Spirosoma,Sec_in_Spirosoma,sbSec_in_Spirosoma,Ser_in_Spirosoma,sbSer_in_Spirosoma,Sgr_in_Spirosoma,sbSgr_in_Spirosoma,Spe_in_Spirosoma,Fsp_in_Spirosoma,sbSpe_in_Spirosoma,Var_in_Spirosoma,sbVar_in_Spirosoma,For_in_Spirosoma,Srg_in_Spirosoma,Srt_in_Spirosoma,Str_in_Spirosoma,Iso_in_Spirosoma
65598,Eukaryota,Metazoa,sbKin_Eumetazoa,spPhy_Panarthropoda,Arthropoda,Hexapoda,inPhy_of_Insecta,spCla_of_Insecta,Insecta,Pterygota,Neoptera,Endopterygota,sbCoh_of_Hymenoptera,spOrd_of_Hymenoptera,Hymenoptera,Apocrita,Aculeata,prOrd_of_Apoidea,Apoidea,Apidae,Apinae,Bombini,sbTri_of_Bombus,Bombus,Thoracobombus,Sec_of_Bombus pascuorum,sbSec_of_Bombus pascuorum,Ser_of_Bombus pascuorum,sbSer_of_Bombus pascuorum,Sgr_of_Bombus pascuorum,sbSgr_of_Bombus pascuorum,Bombus pascuorum,Fsp_in_Bombus pascuorum,sbSpe_in_Bombus pascuorum,Var_in_Bombus pascuorum,sbVar_in_Bombus pascuorum,For_in_Bombus pascuorum,Srg_in_Bombus pascuorum,Srt_in_Bombus pascuorum,Str_in_Bombus pascuorum,Iso_in_Bombus pascuorum
87,Bacteria,Kin_of_Pseudomonadota,sbKin_of_Pseudomonadota,spPhy_of_Pseudomonadota,Pseudomonadota,sbPhy_of_Alphaproteobacteria,inPhy_of_Alphaproteobacteria,spCla_of_Alphaproteobacteria,Alphaproteobacteria,sbCla_of_Hyphomonadales,inCla_of_Hyphomonadales,Coh_of_Hyphomonadales,sbCoh_of_Hyphomonadales,spOrd_of_Hyphomonadales,Hyphomonadales,sbOrd_of_Hyphomonadaceae,inOrd_of_Hyphomonadaceae,prOrd_of_Hyphomonadaceae,spFam_of_Hyphomonadaceae,Hyphomonadaceae,sbFam_of_Hyphomonas,Tri_of_Hyphomonas,sbTri_of_Hyphomonas,Hyphomonas,sbGen_unclassified Hyphomonas,Sec_of_Hyphomonas sp.,sbSec_of_Hyphomonas sp.,Ser_of_Hyphomonas sp.,sbSer_of_Hyphomonas sp.,Sgr_of_Hyphomonas sp.,sbSgr_of_Hyphomonas sp.,Hyphomonas sp.,Fsp_in_Hyphomonas sp.,sbSpe_in_Hyphomonas sp.,Var_in_Hyphomonas sp.,sbVar_in_Hyphomonas sp.,For_in_Hyphomonas sp.,Srg_in_Hyphomonas sp.,Srt_in_Hyphomonas sp.,Str_in_Hyphomonas sp.,Iso_in_Hyphomonas sp.
93,Bacteria,Kin_of_Pseudomonadota,sbKin_of_Pseudomonadota,spPhy_of_Pseudomonadota,Pseudomonadota,sbPhy_of_Alphaproteobacteria,inPhy_of_Alphaproteobacteria,spCla_of_Alphaproteobacteria,Alphaproteobacteria,sbCla_of_Rhodospirillales,inCla_of_Rhodospirillales,Coh_of_Rhodospirillales,sbCoh_of_Rhodospirillales,spOrd_of_Rhodospirillales,Rhodospirillales,sbOrd_of_Stellaceae,inOrd_of_Stellaceae,prOrd_of_Stellaceae,spFam_of_Stellaceae,Stellaceae,sbFam_of_Stella,Tri_of_Stella,sbTri_of_Stella,Stella,sbGen_in_Stella,Sec_in_Stella,sbSec_in_Stella,Ser_in_Stella,sbSer_in_Stella,Sgr_in_Stella,sbSgr_in_Stella,Spe_in_Stella,Fsp_in_Stella,sbSpe_in_Stella,Var_in_Stella,sbVar_in_Stella,For_in_Stella,Srg_in_Stella,Srt_in_Stella,Str_in_Stella,Iso_in_Stella
106,Bacteria,Kin_FCB group,sbKin_Bacteroidetes/Chlorobi group,spPhy_of_Bacteroidota,Bacteroidota,sbPhy_of_Cytophagia,inPhy_of_Cytophagia,spCla_of_Cytophagia,Cytophagia,sbCla_of_Cytophagales,inCla_of_Cytophagales,Coh_of_Cytophagales,sbCoh_of_Cytophagales,spOrd_of_Cytophagales,Cytophagales,sbOrd_of_Spirosomaceae,inOrd_of_Spirosomaceae,prOrd_of_Spirosomaceae,spFam_of_Spirosomaceae,Spirosomaceae,sbFam_of_Runella,Tri_of_Runella,sbTri_of_Runella,Runella,sbGen_of_Runella slithyformis,Sec_of_Runella slithyformis,sbSec_of_Runella slithyformis,Ser_of_Runella slithyformis,sbSer_of_Runella slithyformis,Sgr_of_Runella slithyformis,sbSgr_of_Runella slithyformis,Runella slithyformis,Fsp_in_Runella slithyformis,sbSpe_in_Runella slithyformis,Var_in_Runella slithyformis,sbVar_in_Runella slithyformis,For_in_Runella slithyformis,Srg_in_Runella slithyformis,Srt_in_Runella slithyformis,Str_in_Runella slithyformis,Iso_in_Runella slithyformis
2654218,Bacteria,Kin_of_Pseudomonadota,sbKin_of_Pseudomonadota,spPhy_of_Pseudomonadota,Pseudomonadota,sbPhy_of_Betaproteobacteria,inPhy_of_Betaproteobacteria,spCla_of_Betaproteobacteria,Betaproteobacteria,sbCla_of_Rhodocyclales,inCla_of_Rhodocyclales,Coh_of_Rhodocyclales,sbCoh_of_Rhodocyclales,spOrd_of_Rhodocyclales,Rhodocyclales,sbOrd_of_Azonexaceae,inOrd_of_Azonexaceae,prOrd_of_Azonexaceae,spFam_of_Azonexaceae,Azonexaceae,sbFam_of_Dechloromonas,Tri_of_Dechloromonas,sbTri_of_Dechloromonas,Dechloromonas,sbGen_unclassified Dechloromonas,Sec_of_Dechloromonas sp. TW-R-39-2,sbSec_of_Dechloromonas sp. TW-R-39-2,Ser_of_Dechloromonas sp. TW-R-39-2,sbSer_of_Dechloromonas sp. TW-R-39-2,Sgr_of_Dechloromonas sp. TW-R-39-2,sbSgr_of_Dechloromonas sp. TW-R-39-2,Dechloromonas sp. TW-R-39-2,Fsp_in_Dechloromonas sp. TW-R-39-2,sbSpe_in_Dechloromonas sp. TW-R-39-2,Var_in_Dechloromonas sp. TW-R-39-2,sbVar_in_Dechloromonas sp. TW-R-39-2,For_in_Dechloromonas sp. TW-R-39-2,Srg_in_Dechloromonas sp. TW-R-39-2,Srt_in_Dechloromonas sp. TW-R-39-2,Str_in_Dechloromonas sp. TW-R-39-2,Iso_in_Dechloromonas sp. TW-R-39-2
29,Bacteria,Kin_of_Pseudomonadota,sbKin_of_Pseudomonadota,spPhy_of_Pseudomonadota,Pseudomonadota,delta/epsilon subdivisions,inPhy_of_Deltaproteobacteria,spCla_of_Deltaproteobacteria,Deltaproteobacteria,sbCla_of_Myxococcales,inCla_of_Myxococcales,Coh_of_Myxococcales,sbCoh_of_Myxococcales,spOrd_of_Myxococcales,Myxococcales,sbOrd_in_Myxococcales,inOrd_in_Myxococcales,prOrd_in_Myxococcales,spFam_in_Myxococcales,Fam_in_Myxococcales,sbFam_in_Myxococcales,Tri_in_Myxococcales,sbTri_in_Myxococcales,Gen_in_Myxococcales,sbGen_in_Myxococcales,Sec_in_Myxococcales,sbSec_in_Myxococcales,Ser_in_Myxococcales,sbSer_in_Myxococcales,Sgr_in_Myxococcales,sbSgr_in_Myxococcales,Spe_in_Myxococcales,Fsp_in_Myxococcales,sbSpe_in_Myxococcales,Var_in_Myxococcales,sbVar_in_Myxococcales,For_in_Myxococcales,Srg_in_Myxococcales,Srt_in_Myxococcales,Str_in_Myxococcales,Iso_in_Myxococcales
65,Bacteria,Kin_Terrabacteria group,sbKin_of_Chloroflexi,spPhy_of_Chloroflexi,Chloroflexi,sbPhy_of_Chloroflexia,inPhy_of_Chloroflexia,spCla_of_Chloroflexia,Chloroflexia,sbCla_of_Herpetosiphonales,inCla_of_Herpetosiphonales,Coh_of_Herpetosiphonales,sbCoh_of_Herpetosiphonales,spOrd_of_Herpetosiphonales,Herpetosiphonales,sbOrd_of_Herpetosiphonaceae,inOrd_of_Herpetosiphonaceae,prOrd_of_Herpetosiphonaceae,spFam_of_Herpetosiphonaceae,Herpetosiphonaceae,sbFam_of_Herpetosiphon,Tri_of_Herpetosiphon,sbTri_of_Herpetosiphon,Herpetosiphon,sbGen_of_Herpetosiphon aurantiacus,Sec_of_Herpetosiphon aurantiacus,sbSec_of_Herpetosiphon aurantiacus,Ser_of_Herpetosiphon aurantiacus,sbSer_of_Herpetosiphon aurantiacus,Sgr_of_Herpetosiphon aurantiacus,sbSgr_of_Herpetosiphon aurantiacus,Herpetosiphon aurantiacus,Fsp_in_Herpetosiphon aurantiacus,sbSpe_in_Herpetosiphon aurantiacus,Var_in_Herpetosiphon aurantiacus,sbVar_in_Herpetosiphon aurantiacus,For_in_Herpetosiphon aurantiacus,Srg_in_Herpetosiphon aurantiacus,Srt_in_Herpetosiphon aurantiacus,Str_in_Herpetosiphon aurantiacus,Iso_in_Herpetosiphon aurantiacus
2490452,Bacteria,Kin_of_Pseudomonadota,sbKin_of_Pseudomonadota,spPhy_of_Pseudomonadota,Pseudomonadota,sbPhy_of_Betaproteobacteria,inPhy_of_Betaproteobacteria,spCla_of_Betaproteobacteria,Betaproteobacteria,sbCla_of_Burkholderiales,inCla_of_Burkholderiales,Coh_of_Burkholderiales,sbCoh_of_Burkholderiales,spOrd_of_Burkholderiales,Burkholderiales,sbOrd_of_Comamonadaceae,inOrd_of_Comamonadaceae,prOrd_of_Comamonadaceae,spFam_of_Comamonadaceae,Comamonadaceae,sbFam_of_Serpentinimonas,Tri_of_Serpentinimonas,sbTri_of_Serpentinimonas,Serpentinimonas,sbGen_in_Serpentinimonas,Sec_in_Serpentinimonas,sbSec_in_Serpentinimonas,Ser_in_Serpentinimonas,sbSer_in_Serpentinimonas,Sgr_in_Serpentinimonas,sbSgr_in_Serpentinimonas,Spe_in_Serpentinimonas,Fsp_in_Serpentinimonas,sbSpe_in_Serpentinimonas,Var_in_Serpentinimonas,sbVar_in_Serpentinimonas,For_in_Serpentinimonas,Srg_in_Serpentinimonas,Srt_in_Serpentinimonas,Str_in_Serpentinimonas,Iso_in_Serpentinimonas
50,Bacteria,Kin_of_Pseudomonadota,sbKin_of_Pseudomonadota,spPhy_of_Pseudomonadota,Pseudomonadota,delta/epsilon subdivisions,inPhy_of_Deltaproteobacteria,spCla_of_Deltaproteobacteria,Deltaproteobacteria,sbCla_of_Myxococcales,inCla_of_Myxococcales,Coh_of_Myxococcales,sbCoh_of_Myxococcales,spOrd_of_Myxococcales,Myxococcales,Sorangiineae,inOrd_of_Polyangiaceae,prOrd_of_Polyangiaceae,spFam_of_Polyangiaceae,Polyangiaceae,sbFam_of_Chondromyces,Tri_of_Chondromyces,sbTri_of_Chondromyces,Chondromyces,sbGen_in_Chondromyces,Sec_in_Chondromyces,sbSec_in_Chondromyces,Ser_in_Chondromyces,sbSer_in_Chondromyces,Sgr_in_Chondromyces,sbSgr_in_Chondromyces,Spe_in_Chondromyces,Fsp_in_Chondromyces,sbSpe_in_Chondromyces,Var_in_Chondromyces,sbVar_in_Chondromyces,For_in_Chondromyces,Srg_in_Chondromyces,Srt_in_Chondromyces,Str_in_Chondromyces,Iso_in_Chondromyces
39,Bacteria,Kin_of_Pseudomonadota,sbKin_of_Pseudomonadota,spPhy_of_Pseudomonadota,Pseudomonadota,delta/epsilon subdivisions,inPhy_of_Deltaproteobacteria,spCla_of_Deltaproteobacteria,Deltaproteobacteria,sbCla_of_Myxococcales,inCla_of_Myxococcales,Coh_of_Myxococcales,sbCoh_of_Myxococcales,spOrd_of_Myxococcales,Myxococcales,Cystobacterineae,inOrd_of_Archangiaceae,prOrd_of_Archangiaceae,spFam_of_Archangiaceae,Archangiaceae,sbFam_in_Archangiaceae,Tri_in_Archangiaceae,sbTri_in_Archangiaceae,Gen_in_Archangiaceae,sbGen_in_Archangiaceae,Sec_in_Archangiaceae,sbSec_in_Archangiaceae,Ser_in_Archangiaceae,sbSer_in_Archangiaceae,Sgr_in_Archangiaceae,sbSgr_in_Archangiaceae,Spe_in_Archangiaceae,Fsp_in_Archangiaceae,sbSpe_in_Archangiaceae,Var_in_Archangiaceae,sbVar_in_Archangiaceae,For_in_Archangiaceae,Srg_in_Archangiaceae,Srt_in_Archangiaceae,Str_in_Archangiaceae,Iso_in_Archangiaceae
2621488,Bacteria,Kin_Terrabacteria group,sbKin_of_Actinomycetota,spPhy_of_Actinomycetota,Actinomycetota,sbPhy_of_Actinomycetes,inPhy_of_Actinomycetes,spCla_of_Actinomycetes,Actinomycetes,sbCla_of_Micrococcales,inCla_of_Micrococcales,Coh_of_Micrococcales,sbCoh_of_Micrococcales,spOrd_of_Micrococcales,Micrococcales,sbOrd_of_Microbacteriaceae,inOrd_of_Microbacteriaceae,prOrd_of_Microbacteriaceae,spFam_of_Microbacteriaceae,Microbacteriaceae,sbFam_of_Lysinimonas,Tri_of_Lysinimonas,sbTri_of_Lysinimonas,Lysinimonas,sbGen_unclassified Lysinimonas,Sec_in_unclassified Lysinimonas,sbSec_in_unclassified Lysinimonas,Ser_in_unclassified Lysinimonas,sbSer_in_unclassified Lysinimonas,Sgr_in_unclassified Lysinimonas,sbSgr_in_unclassified Lysinimonas,Spe_in_unclassified Lysinimonas,Fsp_in_unclassified Lysinimonas,sbSpe_in_unclassified Lysinimonas,Var_in_unclassified Lysinimonas,sbVar_in_unclassified Lysinimonas,For_in_unclassified Lysinimonas,Srg_in_unclassified Lysinimonas,Srt_in_unclassified Lysinimonas,Str_in_unclassified Lysinimonas,Iso_in_unclassified Lysinimonas
64,Bacteria,Kin_Terrabacteria group,sbKin_of_Chloroflexi,spPhy_of_Chloroflexi,Chloroflexi,sbPhy_of_Chloroflexia,inPhy_of_Chloroflexia,spCla_of_Chloroflexia,Chloroflexia,sbCla_of_Herpetosiphonales,inCla_of_Herpetosiphonales,Coh_of_Herpetosiphonales,sbCoh_of_Herpetosiphonales,spOrd_of_Herpetosiphonales,Herpetosiphonales,sbOrd_of_Herpetosiphonaceae,inOrd_of_Herpetosiphonaceae,prOrd_of_Herpetosiphonaceae,spFam_of_Herpetosiphonaceae,Herpetosiphonaceae,sbFam_of_Herpetosiphon,Tri_of_Herpetosiphon,sbTri_of_Herpetosiphon,Herpetosiphon,sbGen_in_Herpetosiphon,Sec_in_Herpetosiphon,sbSec_in_Herpetosiphon,Ser_in_Herpetosiphon,sbSer_in_Herpetosiphon,Sgr_in_Herpetosiphon,sbSgr_in_Herpetosiphon,Spe_in_Herpetosiphon,Fsp_in_Herpetosiphon,sbSpe_in_Herpetosiphon,Var_in_Herpetosiphon,sbVar_in_Herpetosiphon,For_in_Herpetosiphon,Srg_in_Herpetosiphon,Srt_in_Herpetosiphon,Str_in_Herpetosiphon,Iso_in_Herpetosiphon
